image_index,category,img_url,year,decade,num_persons,gender,age,body display
3581,society,https://api.time.com/wp-content/uploads/2014/11/15504176.jpg,2004,2000s,1,female,Young Adult,face
3583,society,https://api.time.com/wp-content/uploads/2014/11/15504246.jpg,2006,2000s,1,female,Young Adult,portrait
3587,society,https://api.time.com/wp-content/uploads/2014/11/15504401.jpg,2010,2010s,1,female,Youth,full body
3588,society,https://api.time.com/wp-content/uploads/2014/11/15504403.jpg,2010,2010s,1,male,Middle-Aged,portrait
3598,society,https://api.time.com/wp-content/uploads/2017/04/sandberg-final.jpg,2017,2010s,1,female,Young Adult,face
3599,society,https://api.time.com/wp-content/uploads/2017/08/kid-final.jpg,2017,2010s,1,male,Young Adult,portrait
3600,society,https://api.time.com/wp-content/uploads/2017/10/g9510-20_goddess-cover.jpg,2017,2010s,1,female,Young Adult,waist-up
3604,society,https://api.time.com/wp-content/uploads/2019/01/TIM190114v1.jpg,2019,2010s,1,male,Youth,full body
3611,society,https://api.time.com/wp-content/uploads/2014/11/15501705.jpg,1956,1950s,1,male,Senior,portrait
3618,society,https://api.time.com/wp-content/uploads/2014/11/15503036-e1419880854803.jpg,1982,1980s,1,male,Middle-Aged,portrait
3620,society,https://api.time.com/wp-content/uploads/2014/11/15503203.jpg,1985,1980s,1,male,Young Adult,portrait
3626,society,https://api.time.com/wp-content/uploads/2014/11/15504091-e1419880516384.jpg,2002,2000s,1,female,Young Adult,portrait
3627,society,https://api.time.com/wp-content/uploads/2014/11/15504150-e1419880987766.jpg,2003,2000s,1,female,Young Adult,portrait
3628,society,https://api.time.com/wp-content/uploads/2014/11/15504175-e1419880596549.jpg,2004,2000s,1,female,Young Adult,portrait
3636,society,https://api.time.com/wp-content/uploads/2014/11/15501852-e1458681447746.jpg,1959,1950s,1,male,Young Adult,portrait
3640,society,https://api.time.com/wp-content/uploads/2014/11/15502446.jpg,1970,1970s,1,female,Young Adult,portrait
3651,society,https://api.time.com/wp-content/uploads/2014/11/15503324-e1418157607464.jpg,1987,1980s,1,male,Middle-Aged,portrait
3654,society,https://api.time.com/wp-content/uploads/2014/11/15503515.jpg,1991,1990s,1,female,Young Adult,waist-up
3659,society,https://api.time.com/wp-content/uploads/2014/11/15503655.jpg,1994,1990s,1,male,Young Adult,portrait
3660,society,https://api.time.com/wp-content/uploads/2014/11/15503865-e1521753514312.jpg,1998,1990s,1,female,Young Adult,face
3663,society,https://api.time.com/wp-content/uploads/2014/11/15503971.jpg,2000,2000s,1,male,Young Adult,waist-up
3671,society,https://api.time.com/wp-content/uploads/2014/11/15504500.jpg,2013,2010s,1,female,Young Adult,full body
3672,society,https://api.time.com/wp-content/uploads/2014/05/transgender-cover.jpg,2014,2010s,1,female,Young Adult,full body
3673,society,https://api.time.com/wp-content/uploads/2014/07/manopause-cover.jpg,2014,2010s,1,male,Young Adult,full body
3675,society,https://api.time.com/wp-content/uploads/2016/10/carlson-use-this.jpg,2016,2010s,1,female,Young Adult,portrait
3676,society,https://api.time.com/wp-content/uploads/2017/03/gender-cover-final.jpg,2017,2010s,1,female,Young Adult,portrait
3677,society,https://api.time.com/wp-content/uploads/2017/09/hillary.jpg,2017,2010s,1,female,Young Adult,waist-up
3682,society,https://api.time.com/wp-content/uploads/2018/09/pelosi-cover.jpg,2018,2010s,1,female,Young Adult,waist-up
3690,society,https://api.time.com/wp-content/uploads/2014/11/15502258-e1415654020977.jpg,1967,1960s,1,male,Young Adult,portrait
3691,society,https://api.time.com/wp-content/uploads/2014/11/15502332-e1426779413328.jpg,1968,1960s,1,male,Young Adult,portrait
3693,society,https://api.time.com/wp-content/uploads/2014/11/15502442-e1424731986227.jpg,1970,1970s,1,male,Senior,face
3694,society,https://api.time.com/wp-content/uploads/2014/11/15502483.jpg,1971,1970s,1,male,Young Adult,waist-up
3695,society,https://api.time.com/wp-content/uploads/2014/11/15502521-e1422050532712.jpg,1972,1970s,1,male,Young Adult,portrait
3705,society,https://api.time.com/wp-content/uploads/2014/11/15503455.jpg,1990,1990s,1,male,Young Adult,portrait
3712,society,https://api.time.com/wp-content/uploads/2014/11/15503844-e1476911652159.jpg,1997,1990s,1,female,Young Adult,face
3718,society,https://api.time.com/wp-content/uploads/2014/11/15504231.jpg,2005,2000s,1,male,Young Adult,portrait
3723,society,https://api.time.com/wp-content/uploads/2014/11/15504505.jpg,2013,2010s,1,female,Young Adult,full body
3726,society,https://api.time.com/wp-content/uploads/2016/10/hk_g1500_intcover1107_sopac.jpg,2016,2010s,1,female,Young Adult,waist-up
3732,society,https://api.time.com/wp-content/uploads/2019/01/tim190128v1_tech.cover_.jpg,2019,2010s,1,female,Young Adult,full body
3756,society,https://api.time.com/wp-content/uploads/2014/11/15501702.jpg,1956,1950s,1,male,Senior,portrait
3757,society,https://api.time.com/wp-content/uploads/2014/11/15501719-e1433882576765.jpg,1956,1950s,1,male,Senior,portrait
3758,society,https://api.time.com/wp-content/uploads/2014/11/15501804.jpg,1958,1950s,1,male,Middle-Aged,face
3759,society,https://api.time.com/wp-content/uploads/2014/11/15501925-e1471035014268.jpg,1960,1960s,1,male,Young Adult,portrait
3760,society,https://api.time.com/wp-content/uploads/2014/11/15501941.jpg,1960,1960s,1,male,Middle-Aged,portrait
3761,society,https://api.time.com/wp-content/uploads/2014/11/15501974-e1423595039263.jpg,1961,1960s,1,male,Young Adult,portrait
3762,society,https://api.time.com/wp-content/uploads/2014/11/15502027-e1420739383963.jpg,1962,1960s,1,male,Senior,portrait
3763,society,https://api.time.com/wp-content/uploads/2014/11/15502058.jpg,1963,1960s,1,male,Senior,portrait
3765,society,https://api.time.com/wp-content/uploads/2014/11/15502246-e1420739704594.jpg,1966,1960s,1,male,Middle-Aged,portrait
3766,society,https://api.time.com/wp-content/uploads/2014/11/15502266.jpg,1967,1960s,1,male,Young Adult,full body
3767,society,https://api.time.com/wp-content/uploads/2014/11/15502306.jpg,1967,1960s,1,female,Young Adult,portrait
3769,society,https://api.time.com/wp-content/uploads/2014/11/15502383-e1416940254940.jpg,1969,1960s,1,male,Senior,face
3772,society,https://api.time.com/wp-content/uploads/2014/11/15502489.jpg,1971,1970s,1,male,Young Adult,portrait
3773,society,https://api.time.com/wp-content/uploads/2014/11/15502528.jpg,1972,1970s,1,male,Middle-Aged,portrait
3777,society,https://api.time.com/wp-content/uploads/2014/11/15502735.jpg,1976,1970s,1,female,Young Adult,portrait
3781,society,https://api.time.com/wp-content/uploads/2014/11/15502841-e1423595335766.jpg,1978,1970s,1,male,Middle-Aged,portrait
3788,society,https://api.time.com/wp-content/uploads/2014/11/15503509.jpg,1991,1990s,1,female,Young Adult,portrait
3793,society,https://api.time.com/wp-content/uploads/2014/11/15503703.jpg,1995,1990s,1,male,Young Adult,portrait
3795,society,https://api.time.com/wp-content/uploads/2014/11/15503793-e1420739537920.jpg,1996,1990s,1,male,Young Adult,portrait
3798,society,https://api.time.com/wp-content/uploads/2014/11/15503980-e1420833447962.jpg,2000,2000s,1,female,Young Adult,full body
3799,society,https://api.time.com/wp-content/uploads/2014/11/15504213.jpg,2005,2000s,1,female,Young Adult,full body
3800,society,https://api.time.com/wp-content/uploads/2014/11/15504285.jpg,2007,2000s,1,male,Young Adult,face
3815,society,https://api.time.com/wp-content/uploads/2014/11/15502105-e1424731758337.jpg,1964,1960s,1,female,Young Adult,waist-up
3819,society,https://api.time.com/wp-content/uploads/2014/11/15502705-e1428942580786.jpg,1975,1970s,1,male,Young Adult,portrait
3822,society,https://api.time.com/wp-content/uploads/2014/11/15503145-e1424731761722.jpg,1984,1980s,1,male,Middle-Aged,portrait
3833,society,https://api.time.com/wp-content/uploads/2014/11/15503896-e1428942623609.jpg,1998,1990s,1,male,Young Adult,portrait
3837,society,https://api.time.com/wp-content/uploads/2014/11/15504317.jpg,2008,2000s,1,female,Young Adult,face
3840,society,https://api.time.com/wp-content/uploads/2014/11/15504502.jpg,2013,2010s,1,male,Young Adult,face
3854,society,https://api.time.com/wp-content/uploads/2014/11/15501713-e1429898527679.jpg,1956,1950s,1,male,Middle-Aged,portrait
3855,society,https://api.time.com/wp-content/uploads/2014/11/15501747-e1419884993451.jpg,1957,1950s,1,male,Middle-Aged,portrait
3856,society,https://api.time.com/wp-content/uploads/2014/11/15501802.jpg,1958,1950s,1,male,Middle-Aged,portrait
3857,society,https://api.time.com/wp-content/uploads/2014/11/15501963-e1429898469759.jpg,1961,1960s,1,male,Senior,portrait
3858,society,https://api.time.com/wp-content/uploads/2014/11/15502026-e1422562645991.jpg,1962,1960s,1,male,Young Adult,full body
3861,society,https://api.time.com/wp-content/uploads/2014/11/15502733.jpg,1976,1970s,1,female,Young Adult,portrait
3864,society,https://api.time.com/wp-content/uploads/2014/11/15502876-e1429898610520.jpg,1979,1970s,1,male,Young Adult,full body
3866,society,https://api.time.com/wp-content/uploads/2014/11/15503164-e1416867902197.jpg,1984,1980s,1,female,Young Adult,portrait
3867,society,https://api.time.com/wp-content/uploads/2014/11/15503267-e1419885183286.jpg,1986,1980s,1,male,Middle-Aged,portrait
3868,society,https://api.time.com/wp-content/uploads/2014/11/15503715-e1419885360612.jpg,1995,1990s,1,female,Young Adult,waist-up
3875,society,https://api.time.com/wp-content/uploads/2014/11/15501648.jpg,1955,1950s,1,male,Middle-Aged,portrait
3878,society,https://api.time.com/wp-content/uploads/2014/11/15502540-e1416859836645.jpg,1972,1970s,1,male,Middle-Aged,portrait
3880,society,https://api.time.com/wp-content/uploads/2014/11/15503032-e1418673912757.jpg,1982,1980s,1,male,Middle-Aged,portrait
3885,society,https://api.time.com/wp-content/uploads/2014/11/15503302.jpg,1987,1980s,1,male,Young Adult,portrait
3886,society,https://api.time.com/wp-content/uploads/2014/11/155036031.jpg,1993,1990s,1,male,Young Adult,waist-up
3889,society,https://api.time.com/wp-content/uploads/2014/11/15503722-e1563985571745.jpg,1995,1990s,1,male,Young Adult,portrait
3890,society,https://api.time.com/wp-content/uploads/2014/11/15503726.jpg,1995,1990s,1,male,Youth,portrait
3891,society,https://api.time.com/wp-content/uploads/2014/11/15503763-e1427232523132.jpg,1996,1990s,1,female,Young Adult,face
3893,society,https://api.time.com/wp-content/uploads/2014/11/15503835-e1418673860560.jpg,1997,1990s,1,male,Young Adult,full body
3894,society,https://api.time.com/wp-content/uploads/2014/11/15503854-e1415649959652.jpg,1997,1990s,1,male,Young Adult,face
3895,society,https://api.time.com/wp-content/uploads/2014/11/15503870.jpg,1998,1990s,1,male,Young Adult,portrait
3897,society,https://api.time.com/wp-content/uploads/2014/11/15503916.jpg,1999,1990s,1,male,Young Adult,face
3902,society,https://api.time.com/wp-content/uploads/2014/11/15503994-e1475264682712.jpg,2000,2000s,1,male,Young Adult,waist-up
3904,society,https://api.time.com/wp-content/uploads/2014/11/15504216.jpg,2005,2000s,1,male,Young Adult,portrait
3905,society,https://api.time.com/wp-content/uploads/2016/09/time_20051121.jpg,2005,2000s,1,female,Young Adult,waist-up
3907,society,https://api.time.com/wp-content/uploads/2014/11/15504245.jpg,2006,2000s,1,female,Young Adult,face
3914,society,https://api.time.com/wp-content/uploads/2014/11/15504420.jpg,2010,2010s,1,male,Young Adult,portrait
3923,society,https://api.time.com/wp-content/uploads/2014/07/zero-cover.jpg,2014,2010s,1,male,Young Adult,full body
3926,society,https://api.time.com/wp-content/uploads/2014/12/facebook-cover.jpg,2014,2010s,1,male,Young Adult,full body
3929,society,https://api.time.com/wp-content/uploads/2016/09/putin-final.jpg,2016,2010s,1,male,Senior,portrait
3930,society,https://api.time.com/wp-content/uploads/2017/03/snapchatfinal.jpg,2017,2010s,1,male,Young Adult,portrait
3932,society,https://api.time.com/wp-content/uploads/2017/06/uberfinal.jpg,2017,2010s,1,male,Young Adult,portrait
3951,society,https://api.time.com/wp-content/uploads/2014/11/15501614-e1533151533615.jpg,1954,1950s,1,male,Young Adult,full body
3953,society,https://api.time.com/wp-content/uploads/2014/11/15501850.jpg,1959,1950s,1,male,Middle-Aged,portrait
3957,society,https://api.time.com/wp-content/uploads/2014/11/15501958.jpg,1961,1960s,1,male,Young Adult,portrait
3968,society,https://api.time.com/wp-content/uploads/2014/11/15502372.jpg,1969,1960s,1,male,Senior,portrait
3973,society,https://api.time.com/wp-content/uploads/2014/11/15502405-e1416515600720.jpg,1969,1960s,1,female,Young Adult,portrait
3986,society,https://api.time.com/wp-content/uploads/2014/11/15502676-e1423087745131.jpg,1975,1970s,1,male,Young Adult,waist-up
3989,society,https://api.time.com/wp-content/uploads/2014/11/15502747-e1416940003921.jpg,1976,1970s,1,female,Young Adult,waist-up
3997,society,https://api.time.com/wp-content/uploads/2014/11/15502991-e1426779683255.jpg,1981,1980s,1,male,Young Adult,portrait
4004,society,https://api.time.com/wp-content/uploads/2014/11/15503090.jpg,1983,1980s,1,male,Young Adult,waist-up
4005,society,https://api.time.com/wp-content/uploads/2014/11/15503092.jpg,1983,1980s,1,male,Young Adult,portrait
4014,society,https://api.time.com/wp-content/uploads/2014/11/15503357.jpg,1988,1980s,1,male,Young Adult,portrait
4015,society,https://api.time.com/wp-content/uploads/2014/11/15503445-e1417636872952.jpg,1990,1990s,1,male,Middle-Aged,portrait
4023,society,https://api.time.com/wp-content/uploads/2014/11/15503645-e1418235818463.jpg,1993,1990s,1,male,Senior,face
4028,society,https://api.time.com/wp-content/uploads/2014/11/15503821.jpg,1997,1990s,1,male,Middle-Aged,face
4034,society,https://api.time.com/wp-content/uploads/2014/11/15503940.jpg,1999,1990s,1,male,Young Adult,portrait
4039,sports,https://api.time.com/wp-content/uploads/2014/11/1550107.jpg,1925,1920s,1,male,Young Adult,portrait
4040,sports,https://api.time.com/wp-content/uploads/2014/11/1550129-e1422559682765.jpg,1925,1920s,1,male,Middle-Aged,portrait
4041,sports,https://api.time.com/wp-content/uploads/2014/11/1550181-e1422053922226.jpg,1926,1920s,1,male,Young Adult,portrait
4042,sports,https://api.time.com/wp-content/uploads/2014/11/1550378.jpg,1927,1920s,1,male,Young Adult,portrait
4043,sports,https://api.time.com/wp-content/uploads/2014/11/1550240-e1421425304185.jpg,1927,1920s,1,male,Young Adult,full body
4044,sports,https://api.time.com/wp-content/uploads/2014/11/1550274-e1436389483257.jpg,1928,1920s,1,male,Young Adult,waist-up
4045,sports,https://api.time.com/wp-content/uploads/2014/11/1550309-e1418853097734.jpg,1929,1920s,1,male,Young Adult,full body
4046,sports,https://api.time.com/wp-content/uploads/2014/11/1550323.jpg,1929,1920s,1,female,Young Adult,waist-up
4047,sports,https://api.time.com/wp-content/uploads/2014/11/1550324-e1437423282464.jpg,1929,1920s,1,male,Young Adult,waist-up
4048,sports,https://api.time.com/wp-content/uploads/2014/11/1550335-e1421425305330.jpg,1929,1920s,1,male,Young Adult,waist-up
4049,sports,https://api.time.com/wp-content/uploads/2014/11/1550338-e1476391397156.jpg,1929,1920s,1,male,Senior,portrait
4050,sports,https://api.time.com/wp-content/uploads/2014/11/1550367.jpg,1930,1930s,1,male,Young Adult,portrait
4053,sports,https://api.time.com/wp-content/uploads/2014/11/1550444.jpg,1931,1930s,1,male,Senior,portrait
4054,sports,https://api.time.com/wp-content/uploads/2014/11/1550451-e1421425299122.jpg,1931,1930s,1,male,Young Adult,waist-up
4055,sports,https://api.time.com/wp-content/uploads/2014/11/1550468.jpg,1932,1930s,1,male,Young Adult,waist-up
4056,sports,https://api.time.com/wp-content/uploads/2014/11/1550519.jpg,1933,1930s,1,male,Young Adult,full body
4057,sports,https://api.time.com/wp-content/uploads/2014/11/1550574.jpg,1934,1930s,1,male,Middle-Aged,portrait
4059,sports,https://api.time.com/wp-content/uploads/2014/11/1550591-e1437423284501.jpg,1934,1930s,1,female,Young Adult,full body
4060,sports,https://api.time.com/wp-content/uploads/2014/11/1550614.jpg,1935,1930s,1,male,Young Adult,full body
4061,sports,https://api.time.com/wp-content/uploads/2014/11/1550623.jpg,1935,1930s,1,male,Young Adult,waist-up
4063,sports,https://api.time.com/wp-content/uploads/2014/11/1550647-e1427490060347.jpg,1935,1930s,1,male,Young Adult,full body
4065,sports,https://api.time.com/wp-content/uploads/2014/11/1550666-e1455661319887.jpg,1936,1930s,1,female,Young Adult,full body
4066,sports,https://api.time.com/wp-content/uploads/2014/11/1550686-e1416858940391.jpg,1936,1930s,1,male,Young Adult,full body
4068,sports,https://api.time.com/wp-content/uploads/2014/11/1550725.jpg,1937,1930s,1,male,Young Adult,waist-up
4070,sports,https://api.time.com/wp-content/uploads/2014/11/1550746-e1505263572838.jpg,1937,1930s,1,male,Young Adult,full body
4072,sports,https://api.time.com/wp-content/uploads/2014/11/1550784-e1422559690104.jpg,1938,1930s,1,male,Young Adult,waist-up
4073,sports,https://api.time.com/wp-content/uploads/2014/11/1550840-e1468619076864.jpg,1939,1930s,1,female,Young Adult,full body
4075,sports,https://api.time.com/wp-content/uploads/2014/11/1550845-e1534792697363.jpg,1939,1930s,1,female,Young Adult,full body
4076,sports,https://api.time.com/wp-content/uploads/2014/11/15504649-e1421425297314.jpg,1939,1930s,1,male,Young Adult,portrait
4077,sports,https://api.time.com/wp-content/uploads/2014/11/1550953-e1422053908112.jpg,1941,1940s,1,male,Young Adult,portrait
4079,sports,https://api.time.com/wp-content/uploads/2014/11/15501186.jpg,1946,1940s,1,female,Young Adult,portrait
4080,sports,https://api.time.com/wp-content/uploads/2014/11/15501209-e1421792688497.jpg,1946,1940s,1,male,Young Adult,portrait
4082,sports,https://api.time.com/wp-content/uploads/2014/11/15501263-e1421425292228.jpg,1947,1940s,1,male,Young Adult,portrait
4083,sports,https://api.time.com/wp-content/uploads/2014/11/15501291.jpg,1948,1940s,1,male,Young Adult,portrait
4084,sports,https://api.time.com/wp-content/uploads/2014/11/15501302-e1470084684825.jpg,1948,1940s,1,male,Young Adult,full body
4086,sports,https://api.time.com/wp-content/uploads/2014/11/15501345.jpg,1949,1940s,1,male,Senior,portrait
4088,sports,https://api.time.com/wp-content/uploads/2014/11/15501453-e1422053905366.jpg,1951,1950s,1,male,Senior,portrait
4089,sports,https://api.time.com/wp-content/uploads/2014/11/15501474-e1421425290834.jpg,1951,1950s,1,male,Young Adult,portrait
4090,sports,https://api.time.com/wp-content/uploads/2014/11/15501483-e1419364562266.jpg,1952,1950s,1,male,Young Adult,portrait
4091,sports,https://api.time.com/wp-content/uploads/2014/11/15501496.jpg,1952,1950s,1,male,Middle-Aged,portrait
4092,sports,https://api.time.com/wp-content/uploads/2014/11/15501555-e1465936317379.jpg,1953,1950s,1,male,Young Adult,portrait
4093,sports,https://api.time.com/wp-content/uploads/2014/11/15501561.jpg,1953,1950s,1,male,Senior,face
4094,sports,https://api.time.com/wp-content/uploads/2014/11/15501576-e1421425288409.jpg,1953,1950s,1,male,Young Adult,waist-up
4095,sports,https://api.time.com/wp-content/uploads/2014/11/15501600.jpg,1954,1950s,1,male,Middle-Aged,portrait
4098,sports,https://api.time.com/wp-content/uploads/2014/11/15501613-e1424967153766.jpg,1954,1950s,1,male,Young Adult,waist-up
4099,sports,https://api.time.com/wp-content/uploads/2014/11/15501631-e1421427141909.jpg,1954,1950s,1,male,Young Adult,portrait
4100,sports,https://api.time.com/wp-content/uploads/2014/11/15501674.jpg,1955,1950s,1,male,Senior,portrait
4101,sports,https://api.time.com/wp-content/uploads/2014/11/15501708.jpg,1956,1950s,1,male,Young Adult,portrait
4102,sports,https://api.time.com/wp-content/uploads/2014/11/15501727.jpg,1956,1950s,1,male,Middle-Aged,portrait
4103,sports,https://api.time.com/wp-content/uploads/2014/11/15501772-e1437423289672.jpg,1957,1950s,1,male,Middle-Aged,portrait
4104,sports,https://api.time.com/wp-content/uploads/2014/11/15501806.jpg,1958,1950s,1,male,Middle-Aged,portrait
4109,sports,https://api.time.com/wp-content/uploads/2014/11/15501910-e1422559810614.jpg,1960,1960s,1,male,Young Adult,full body
4110,sports,https://api.time.com/wp-content/uploads/2014/11/15501927-e1470084583689.jpg,1960,1960s,1,female,Young Adult,waist-up
4111,sports,https://api.time.com/wp-content/uploads/2014/11/15501952-e1422560169445.jpg,1961,1960s,1,male,Young Adult,waist-up
4113,sports,https://api.time.com/wp-content/uploads/2014/11/15502048-e1421792632373.jpg,1962,1960s,1,male,Middle-Aged,portrait
4114,sports,https://api.time.com/wp-content/uploads/2014/11/15502061-e1422053902322.jpg,1963,1960s,1,male,Young Adult,portrait
4115,sports,https://api.time.com/wp-content/uploads/2014/11/15502091-e1421425806197.jpg,1963,1960s,1,male,Young Adult,portrait
4116,sports,https://api.time.com/wp-content/uploads/2014/11/15502149-e1421792647515.jpg,1964,1960s,1,male,Young Adult,waist-up
4117,sports,https://api.time.com/wp-content/uploads/2014/11/15502202-e1421427123932.jpg,1965,1960s,1,male,Young Adult,portrait
4120,sports,https://api.time.com/wp-content/uploads/2014/11/15502290.jpg,1967,1960s,1,male,Young Adult,waist-up
4121,sports,https://api.time.com/wp-content/uploads/2014/11/15502318.jpg,1968,1960s,1,male,Young Adult,waist-up
4125,sports,https://api.time.com/wp-content/uploads/2014/11/15502491-e1422559841646.jpg,1971,1970s,1,male,Young Adult,portrait
4127,sports,https://api.time.com/wp-content/uploads/2014/11/15502542-e1427490155237.jpg,1972,1970s,1,male,Young Adult,portrait
4128,sports,https://api.time.com/wp-content/uploads/2014/11/15502551-e1470084471168.jpg,1972,1970s,1,male,Young Adult,portrait
4133,sports,https://api.time.com/wp-content/uploads/2014/11/15502602.jpg,1973,1970s,1,male,Young Adult,portrait
4134,sports,https://api.time.com/wp-content/uploads/2014/11/15502640-e1424967028897.jpg,1974,1970s,1,male,Young Adult,full body
4160,sports,https://api.time.com/wp-content/uploads/2014/11/15502702.jpg,1975,1970s,1,male,Young Adult,waist-up
4162,sports,https://api.time.com/wp-content/uploads/2014/11/15502803-e1500330498517.jpg,1977,1970s,1,male,Young Adult,waist-up
4163,sports,https://api.time.com/wp-content/uploads/2014/11/15502992-e1462918709904.jpg,1981,1980s,1,male,Middle-Aged,portrait
4164,sports,https://api.time.com/wp-content/uploads/2014/11/15503184-e1415654327652.jpg,1985,1980s,1,male,Middle-Aged,portrait
4166,sports,https://api.time.com/wp-content/uploads/2014/11/15503246-e1427490237640.jpg,1986,1980s,1,male,Young Adult,waist-up
4167,sports,https://api.time.com/wp-content/uploads/2014/11/15503415.jpg,1989,1980s,1,male,Young Adult,portrait
4168,sports,https://api.time.com/wp-content/uploads/2014/11/15503883-e1424967421332.jpg,1998,1990s,1,male,Young Adult,portrait
4171,sports,https://api.time.com/wp-content/uploads/2017/08/kid-final.jpg,2017,2010s,1,male,Young Adult,portrait
4174,sports,https://api.time.com/wp-content/uploads/2014/11/15503401.jpg,1989,1980s,1,male,Young Adult,full body
4175,sports,https://api.time.com/wp-content/uploads/2014/11/15503757-e1416874320890.jpg,1996,1990s,1,male,Young Adult,portrait
4176,sports,https://api.time.com/wp-content/uploads/2014/11/15503878-e1466543533457.jpg,1998,1990s,1,male,Young Adult,face
4186,sports,https://api.time.com/wp-content/uploads/2014/11/15503361-e1422053898840.jpg,1988,1980s,1,male,Young Adult,face
4187,sports,https://api.time.com/wp-content/uploads/2016/06/muhammad-ali-time-cover.jpg,2016,2010s,1,male,Young Adult,waist-up
4211,sports,https://api.time.com/wp-content/uploads/2014/11/15502718-e1421427022358.jpg,1975,1970s,1,male,Young Adult,portrait
4212,sports,https://api.time.com/wp-content/uploads/2014/11/15502776-e1421427026256.jpg,1977,1970s,1,male,Young Adult,waist-up
4214,sports,https://api.time.com/wp-content/uploads/2014/11/15502960-e1421792612809.jpg,1980,1980s,1,male,Middle-Aged,portrait
4215,sports,https://api.time.com/wp-content/uploads/2014/11/15503029-e1421426733824.jpg,1982,1980s,1,male,Young Adult,portrait
4217,sports,https://api.time.com/wp-content/uploads/2014/11/15504490.jpg,2012,2010s,1,male,Middle-Aged,portrait
4218,sports,https://api.time.com/wp-content/uploads/2014/11/15504520.jpg,2013,2010s,1,male,Young Adult,full body
4219,sports,https://api.time.com/wp-content/uploads/2014/09/football-cover1.jpg,2014,2010s,1,male,Young Adult,waist-up
4220,sports,https://api.time.com/wp-content/uploads/2017/09/nfl-trump-cover-final.jpg,2017,2010s,1,male,Young Adult,waist-up
4230,sports,https://api.time.com/wp-content/uploads/2014/11/15503987-e1422559856522.jpg,2000,2000s,1,male,Young Adult,face
4243,sports,https://api.time.com/wp-content/uploads/2014/11/15502726-e1454365281384.jpg,1976,1970s,1,female,Young Adult,full body
4245,sports,https://api.time.com/wp-content/uploads/2014/11/15503120.jpg,1983,1980s,1,male,Young Adult,portrait
4248,sports,https://api.time.com/wp-content/uploads/2014/11/15503373-e1470084082308.jpg,1988,1980s,1,male,Young Adult,full body
4249,sports,https://api.time.com/wp-content/uploads/2014/11/15503783-e1470084282263.jpg,1996,1990s,1,male,Young Adult,portrait
4250,sports,https://api.time.com/wp-content/uploads/2014/11/15503991.jpg,2000,2000s,1,female,Young Adult,waist-up
4251,sports,https://api.time.com/wp-content/uploads/2014/11/15504062.jpg,2002,2000s,1,female,Young Adult,full body
4253,sports,https://api.time.com/wp-content/uploads/2014/11/15504186.jpg,2004,2000s,1,male,Young Adult,waist-up
4254,sports,https://api.time.com/wp-content/uploads/2014/11/15504238.jpg,2006,2000s,1,male,Young Adult,portrait
4255,sports,https://api.time.com/wp-content/uploads/2014/11/15504499.jpg,2013,2010s,1,male,Young Adult,full body
4256,sports,https://api.time.com/wp-content/uploads/2014/01/time-cover-olympics-2014.jpg,2014,2010s,1,male,Young Adult,full body
4257,sports,https://api.time.com/wp-content/uploads/2016/07/lightbox-cover-thomas-prior.jpeg,2016,2010s,1,female,Young Adult,full body
4278,sports,https://api.time.com/wp-content/uploads/2014/11/15503074-e1449270300961.jpg,1982,1980s,1,male,Middle-Aged,face
4280,sports,https://api.time.com/wp-content/uploads/2014/11/15504015.jpg,2001,2000s,1,male,Middle-Aged,portrait
4286,sports,https://api.time.com/wp-content/uploads/2016/09/kaepernick-final.jpg,2016,2010s,1,male,Young Adult,full body
4296,sports,https://api.time.com/wp-content/uploads/2014/11/15502949-e1437423286474.jpg,1980,1980s,1,male,Young Adult,portrait
4298,sports,https://api.time.com/wp-content/uploads/2018/08/serena-final-cover.jpg,2018,2010s,1,female,Young Adult,waist-up
4299,sports,https://api.time.com/wp-content/uploads/2022/08/TIM220912-SERENA-COVER_B.jpg,2022,2010s,1,female,Young Adult,face
4300,world,https://api.time.com/wp-content/uploads/2014/11/15504.jpg,1923,1920s,1,male,Young Adult,portrait
4301,world,https://api.time.com/wp-content/uploads/2014/11/15506-e1430512123845.jpg,1923,1920s,1,male,Young Adult,portrait
4303,world,https://api.time.com/wp-content/uploads/2014/11/155049-e1430862188992.jpg,1924,1920s,1,male,Young Adult,portrait
4304,world,https://api.time.com/wp-content/uploads/2014/11/155051.jpg,1924,1920s,1,male,Middle-Aged,portrait
4305,world,https://api.time.com/wp-content/uploads/2014/11/155054.jpg,1924,1920s,1,male,Young Adult,portrait
4306,world,https://api.time.com/wp-content/uploads/2014/11/155056.jpg,1924,1920s,1,male,Middle-Aged,portrait
4307,world,https://api.time.com/wp-content/uploads/2014/11/155059.jpg,1924,1920s,1,male,Middle-Aged,portrait
4308,world,https://api.time.com/wp-content/uploads/2014/11/155063.jpg,1924,1920s,1,male,Middle-Aged,portrait
4309,world,https://api.time.com/wp-content/uploads/2014/11/1550106.jpg,1925,1920s,1,male,Middle-Aged,portrait
4310,world,https://api.time.com/wp-content/uploads/2014/11/1550109.jpg,1925,1920s,1,male,Senior,portrait
4311,world,https://api.time.com/wp-content/uploads/2014/11/1550111.jpg,1925,1920s,1,male,Middle-Aged,portrait
4312,world,https://api.time.com/wp-content/uploads/2014/11/1550113-e1430512121333.jpg,1925,1920s,1,male,Young Adult,portrait
